,Match_Id,Batsman,batting_team,bowling_team,balls_faced,sixes,fours,runs,strike_rate,dismissal_type
36,528,GJ Maxwell,Kings XI Punjab,Delhi Capitals,5,2,0,15,300.0,caught
37,532,GJ Maxwell,Kings XI Punjab,Kolkata Knight Riders,26,2,2,33,126.92,caught
38,536,GJ Maxwell,Kings XI Punjab,Rajasthan Royals,7,0,0,2,28.57,caught
39,552,GJ Maxwell,Kings XI Punjab,Mumbai Indians,9,0,2,12,133.33,caught
40,557,GJ Maxwell,Kings XI Punjab,Royal Challengers Bangalore,5,0,0,1,20.0,bowled
41,560,GJ Maxwell,Kings XI Punjab,Kolkata Knight Riders,22,3,4,43,195.45,caught
42,564,GJ Maxwell,Kings XI Punjab,Sunrisers Hyderabad,6,1,1,11,183.33,caught
43,566,GJ Maxwell,Kings XI Punjab,Royal Challengers Bangalore,10,0,1,10,100.0,caught
44,569,GJ Maxwell,Kings XI Punjab,Chennai Super Kings,14,0,1,6,42.86,bowled
45,579,GJ Maxwell,Kings XI Punjab,Gujarat Lions,4,0,0,2,50.0,bowled
46,583,GJ Maxwell,Kings XI Punjab,Delhi Capitals,3,0,0,0,0.0,caught
47,586,GJ Maxwell,Kings XI Punjab,Rising Pune Supergiants,14,2,3,32,228.57,Not Out
48,589,GJ Maxwell,Kings XI Punjab,Kolkata Knight Riders,7,0,0,4,57.14,caught
49,594,GJ Maxwell,Kings XI Punjab,Sunrisers Hyderabad,2,0,0,1,50.0,caught
50,597,GJ Maxwell,Kings XI Punjab,Mumbai Indians,39,1,5,56,143.59,bowled
51,604,GJ Maxwell,Kings XI Punjab,Gujarat Lions,1,0,0,0,0.0,caught
52,608,GJ Maxwell,Kings XI Punjab,Kolkata Knight Riders,42,4,6,68,161.9,lbw
53,612,GJ Maxwell,Kings XI Punjab,Delhi Capitals,11,1,0,16,145.45,bowled
54,619,GJ Maxwell,Kings XI Punjab,Mumbai Indians,1,0,0,0,0.0,caught
55,7899,GJ Maxwell,Delhi Capitals,Rajasthan Royals,12,1,2,17,141.67,caught
56,7902,GJ Maxwell,Delhi Capitals,Mumbai Indians,6,1,1,13,216.67,caught
57,7906,GJ Maxwell,Delhi Capitals,Kolkata Knight Riders,22,4,3,48,218.18,caught
58,7912,GJ Maxwell,Delhi Capitals,Royal Challengers Bangalore,6,0,0,4,66.67,caught
59,7915,GJ Maxwell,Delhi Capitals,Kings XI Punjab,10,1,1,12,120.0,caught
60,7919,GJ Maxwell,Delhi Capitals,Kolkata Knight Riders,18,2,1,27,150.0,Not Out
61,7923,GJ Maxwell,Delhi Capitals,Chennai Super Kings,5,0,1,6,120.0,bowled
62,7925,GJ Maxwell,Delhi Capitals,Rajasthan Royals,5,0,0,5,100.0,lbw
63,7929,GJ Maxwell,Delhi Capitals,Sunrisers Hyderabad,3,0,0,2,66.67,Not Out
64,7935,GJ Maxwell,Delhi Capitals,Sunrisers Hyderabad,8,0,1,9,112.5,caught
65,7945,GJ Maxwell,Delhi Capitals,Chennai Super Kings,7,0,0,5,71.43,bowled
66,7948,GJ Maxwell,Delhi Capitals,Mumbai Indians,18,0,4,24,133.33,bowled
0,4,DA Miller,Kings XI Punjab,Rising Pune Supergiants,27,2,1,30,111.11,Not Out
1,11,DA Miller,Kings XI Punjab,Kolkata Knight Riders,19,2,2,28,147.37,caught
2,15,DA Miller,Kings XI Punjab,Delhi Capitals,28,0,1,24,85.71,lbw
3,19,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,6,0,0,1,16.67,bowled
4,333,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,13,0,0,8,61.54,caught
5,336,DA Miller,Kings XI Punjab,Mumbai Indians,5,0,0,5,100.0,Not Out
6,340,DA Miller,Kings XI Punjab,Mumbai Indians,17,3,1,34,200.0,Not Out
7,343,DA Miller,Kings XI Punjab,Chennai Super Kings,15,0,2,19,126.67,caught
8,359,DA Miller,Kings XI Punjab,Deccan Chargers,18,1,3,28,155.56,Not Out
9,369,DA Miller,Kings XI Punjab,Delhi Capitals,7,0,0,4,57.14,Not Out
10,400,DA Miller,Kings XI Punjab,Kolkata Knight Riders,17,0,1,20,117.65,bowled
11,409,DA Miller,Kings XI Punjab,Pune Warriors,41,5,5,80,195.12,Not Out
12,412,DA Miller,Kings XI Punjab,Delhi Capitals,24,4,3,44,183.33,Not Out
13,415,DA Miller,Kings XI Punjab,Kolkata Knight Riders,8,1,0,10,125.0,bowled
14,421,DA Miller,Kings XI Punjab,Mumbai Indians,34,5,1,56,164.71,caught
15,425,DA Miller,Kings XI Punjab,Chennai Super Kings,26,2,5,51,196.15,Not Out
16,429,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,4,0,0,2,50.0,bowled
17,436,DA Miller,Kings XI Punjab,Rajasthan Royals,11,0,0,8,72.73,caught
18,440,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,7,0,1,6,85.71,caught
19,443,DA Miller,Kings XI Punjab,Delhi Capitals,39,0,3,34,87.18,Not Out
20,448,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,38,7,8,101,265.79,Not Out
21,450,DA Miller,Kings XI Punjab,Mumbai Indians,5,0,1,6,120.0,caught
22,460,DA Miller,Kings XI Punjab,Chennai Super Kings,37,3,3,54,145.95,Not Out
23,464,DA Miller,Kings XI Punjab,Rajasthan Royals,19,6,0,51,268.42,Not Out
24,466,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,10,1,0,10,100.0,caught
25,472,DA Miller,Kings XI Punjab,Kolkata Knight Riders,10,0,2,14,140.0,caught
26,475,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,20,0,4,26,130.0,caught
27,479,DA Miller,Kings XI Punjab,Mumbai Indians,12,1,1,16,133.33,caught
28,486,DA Miller,Kings XI Punjab,Chennai Super Kings,32,2,5,47,146.88,bowled
29,488,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,29,3,8,66,227.59,caught
30,491,DA Miller,Kings XI Punjab,Kolkata Knight Riders,14,0,1,13,92.86,bowled
31,496,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,24,0,1,24,100.0,Not Out
32,502,DA Miller,Kings XI Punjab,Delhi Capitals,6,0,0,2,33.33,bowled
33,509,DA Miller,Kings XI Punjab,Rajasthan Royals,20,2,0,29,145.0,Not Out
34,512,DA Miller,Kings XI Punjab,Delhi Capitals,34,2,4,47,138.24,Not Out
35,514,DA Miller,Kings XI Punjab,Kolkata Knight Riders,12,0,0,8,66.67,bowled
36,516,DA Miller,Kings XI Punjab,Chennai Super Kings,19,1,5,38,200.0,Not Out
37,517,DA Miller,Kings XI Punjab,Kolkata Knight Riders,1,0,0,1,100.0,Not Out
38,520,DA Miller,Kings XI Punjab,Rajasthan Royals,21,1,3,23,109.52,caught
39,524,DA Miller,Kings XI Punjab,Mumbai Indians,23,0,3,24,104.35,caught
40,528,DA Miller,Kings XI Punjab,Delhi Capitals,7,0,0,5,71.43,bowled
41,536,DA Miller,Kings XI Punjab,Rajasthan Royals,31,5,1,54,174.19,Not Out
42,542,DA Miller,Kings XI Punjab,Chennai Super Kings,9,0,0,3,33.33,caught
43,544,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,14,0,1,15,107.14,caught
44,548,DA Miller,Kings XI Punjab,Delhi Capitals,41,1,4,42,102.44,caught
45,552,DA Miller,Kings XI Punjab,Mumbai Indians,37,1,3,43,116.22,caught
46,557,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,10,0,1,7,70.0,bowled
47,560,DA Miller,Kings XI Punjab,Kolkata Knight Riders,11,2,2,27,245.45,Not Out
48,564,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,44,9,2,89,202.27,Not Out
49,566,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,4,2,0,14,350.0,stumped
50,569,DA Miller,Kings XI Punjab,Chennai Super Kings,15,0,1,11,73.33,caught
51,579,DA Miller,Kings XI Punjab,Gujarat Lions,10,1,1,15,150.0,bowled
52,583,DA Miller,Kings XI Punjab,Delhi Capitals,9,0,1,9,100.0,lbw
53,586,DA Miller,Kings XI Punjab,Rising Pune Supergiants,6,0,0,7,116.67,caught
54,589,DA Miller,Kings XI Punjab,Kolkata Knight Riders,6,0,1,6,100.0,caught
55,594,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,11,0,1,9,81.82,caught
56,597,DA Miller,Kings XI Punjab,Mumbai Indians,17,2,1,30,176.47,Not Out
57,604,DA Miller,Kings XI Punjab,Gujarat Lions,27,0,2,31,114.81,caught
58,608,DA Miller,Kings XI Punjab,Kolkata Knight Riders,18,0,0,13,72.22,caught
59,612,DA Miller,Kings XI Punjab,Delhi Capitals,6,0,1,11,183.33,Not Out
60,615,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,1,0,0,0,0.0,stumped
61,622,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,9,1,2,20,222.22,Not Out
62,626,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,6,0,0,3,50.0,caught
63,629,DA Miller,Kings XI Punjab,Rising Pune Supergiants,5,0,1,7,140.0,lbw
64,7895,DA Miller,Kings XI Punjab,Delhi Capitals,23,0,1,24,104.35,Not Out
65,7915,DA Miller,Kings XI Punjab,Delhi Capitals,19,1,1,27,142.11,caught
66,7949,DA Miller,Kings XI Punjab,Chennai Super Kings,22,1,1,26,118.18,bowled
67,11142,DA Miller,Kings XI Punjab,Kolkata Knight Riders,40,3,5,59,147.5,Not Out
68,11145,DA Miller,Kings XI Punjab,Mumbai Indians,10,0,2,15,150.0,Not Out
69,11149,DA Miller,Kings XI Punjab,Delhi Capitals,30,2,5,44,146.67,caught
70,11309,DA Miller,Kings XI Punjab,Chennai Super Kings,5,0,1,6,120.0,bowled
71,11313,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,3,0,0,1,33.33,caught
72,11315,DA Miller,Kings XI Punjab,Mumbai Indians,8,0,1,7,87.5,caught
73,11323,DA Miller,Kings XI Punjab,Rajasthan Royals,27,2,3,44,162.96,caught
74,11328,DA Miller,Kings XI Punjab,Delhi Capitals,5,0,1,7,140.0,caught
75,11333,DA Miller,Kings XI Punjab,Royal Challengers Bangalore,26,0,2,25,96.15,caught
76,11339,DA Miller,Kings XI Punjab,Sunrisers Hyderabad,11,0,1,11,100.0,caught
0,5,Vishnu Vinod,Royal Challengers Bangalore,Delhi Capitals,5,1,0,9,180.0,run out
1,8,Vishnu Vinod,Royal Challengers Bangalore,Kings XI Punjab,12,0,1,7,58.33,caught
2,55,Vishnu Vinod,Royal Challengers Bangalore,Delhi Capitals,9,0,0,3,33.33,bowled
0,5,Iqbal Abdulla,Royal Challengers Bangalore,Delhi Capitals,7,0,0,5,71.43,Not Out
1,95,Iqbal Abdulla,Kolkata Knight Riders,Delhi Capitals,2,0,0,1,50.0,Not Out
2,222,Iqbal Abdulla,Kolkata Knight Riders,Chennai Super Kings,1,0,0,0,0.0,Not Out
3,235,Iqbal Abdulla,Kolkata Knight Riders,Chennai Super Kings,3,0,0,3,100.0,Not Out
4,255,Iqbal Abdulla,Kolkata Knight Riders,Kochi Tuskers Kerala,9,0,1,12,133.33,Not Out
5,309,Iqbal Abdulla,Kolkata Knight Riders,Delhi Capitals,1,0,0,1,100.0,Not Out
6,314,Iqbal Abdulla,Kolkata Knight Riders,Rajasthan Royals,2,0,0,1,50.0,Not Out
7,434,Iqbal Abdulla,Kolkata Knight Riders,Mumbai Indians,11,0,0,6,54.55,Not Out
8,453,Iqbal Abdulla,Kolkata Knight Riders,Sunrisers Hyderabad,3,0,0,2,66.67,Not Out
9,534,Iqbal Abdulla,Royal Challengers Bangalore,Mumbai Indians,15,0,4,20,133.33,Not Out
10,554,Iqbal Abdulla,Royal Challengers Bangalore,Chennai Super Kings,3,0,0,0,0.0,caught
11,633,Iqbal Abdulla,Royal Challengers Bangalore,Gujarat Lions,25,1,3,33,132.0,Not Out
12,636,Iqbal Abdulla,Royal Challengers Bangalore,Sunrisers Hyderabad,2,0,1,4,200.0,Not Out
0,5,P Negi,Royal Challengers Bangalore,Delhi Capitals,8,1,0,10,125.0,bowled
1,12,P Negi,Royal Challengers Bangalore,Mumbai Indians,13,0,0,13,100.0,Not Out
2,17,P Negi,Royal Challengers Bangalore,Rising Pune Supergiants,7,1,0,10,142.86,caught
3,27,P Negi,Royal Challengers Bangalore,Kolkata Knight Riders,3,0,0,2,66.67,lbw
4,30,P Negi,Royal Challengers Bangalore,Gujarat Lions,19,2,3,32,168.42,caught
5,33,P Negi,Royal Challengers Bangalore,Rising Pune Supergiants,7,0,0,3,42.86,caught
6,37,P Negi,Royal Challengers Bangalore,Mumbai Indians,23,3,1,35,152.17,caught
7,42,P Negi,Royal Challengers Bangalore,Kings XI Punjab,23,0,2,21,91.3,caught
8,45,P Negi,Royal Challengers Bangalore,Kolkata Knight Riders,3,0,1,5,166.67,caught
9,55,P Negi,Royal Challengers Bangalore,Delhi Capitals,5,0,3,13,260.0,Not Out
10,335,P Negi,Delhi Capitals,Pune Warriors,8,0,1,8,100.0,Not Out
11,372,P Negi,Delhi Capitals,Royal Challengers Bangalore,4,0,1,6,150.0,Not Out
12,378,P Negi,Delhi Capitals,Kolkata Knight Riders,11,0,2,14,127.27,stumped
13,380,P Negi,Delhi Capitals,Chennai Super Kings,6,1,0,8,133.33,Not Out
14,527,P Negi,Chennai Super Kings,Kolkata Knight Riders,13,1,4,27,207.69,bowled
15,551,P Negi,Chennai Super Kings,Sunrisers Hyderabad,11,1,1,15,136.36,bowled
16,554,P Negi,Chennai Super Kings,Royal Challengers Bangalore,7,1,1,13,185.71,bowled
17,559,P Negi,Chennai Super Kings,Mumbai Indians,17,1,4,36,211.76,Not Out
18,563,P Negi,Chennai Super Kings,Rajasthan Royals,3,0,0,2,66.67,caught
19,565,P Negi,Chennai Super Kings,Delhi Capitals,8,0,0,5,62.5,Not Out
20,573,P Negi,Chennai Super Kings,Mumbai Indians,3,0,0,3,100.0,caught
21,575,P Negi,Chennai Super Kings,Royal Challengers Bangalore,6,1,0,12,200.0,Not Out
22,576,P Negi,Chennai Super Kings,Mumbai Indians,5,0,0,3,60.0,caught
23,578,P Negi,Delhi Capitals,Kolkata Knight Riders,19,1,0,11,57.89,stumped
24,583,P Negi,Delhi Capitals,Kings XI Punjab,2,1,0,8,400.0,Not Out
25,593,P Negi,Delhi Capitals,Mumbai Indians,10,0,1,10,100.0,Not Out
26,599,P Negi,Delhi Capitals,Gujarat Lions,4,0,0,3,75.0,Not Out
27,609,P Negi,Delhi Capitals,Rising Pune Supergiants,12,1,1,19,158.33,Not Out
28,632,P Negi,Delhi Capitals,Royal Challengers Bangalore,12,0,0,6,50.0,caught
29,7904,P Negi,Royal Challengers Bangalore,Rajasthan Royals,4,0,0,3,75.0,caught
30,7917,P Negi,Royal Challengers Bangalore,Chennai Super Kings,1,0,0,0,0.0,Not Out
31,11311,P Negi,Royal Challengers Bangalore,Delhi Capitals,1,0,0,0,0.0,caught
32,11322,P Negi,Royal Challengers Bangalore,Mumbai Indians,2,0,0,0,0.0,caught
33,11330,P Negi,Royal Challengers Bangalore,Chennai Super Kings,6,0,0,5,83.33,caught
34,11340,P Negi,Royal Challengers Bangalore,Rajasthan Royals,3,0,1,5,166.67,caught
0,5,AP Tare,Delhi Capitals,Royal Challengers Bangalore,17,0,3,18,105.88,bowled
1,9,AP Tare,Delhi Capitals,Rising Pune Supergiants,5,0,0,0,0.0,caught
2,24,AP Tare,Delhi Capitals,Mumbai Indians,1,0,0,0,0.0,run out
3,176,AP Tare,Mumbai Indians,Rajasthan Royals,13,1,3,23,176.92,caught
4,183,AP Tare,Mumbai Indians,Delhi Capitals,10,2,0,17,170.0,bowled
5,188,AP Tare,Mumbai Indians,Royal Challengers Bangalore,10,0,2,9,90.0,caught
6,230,AP Tare,Mumbai Indians,Kolkata Knight Riders,3,0,0,1,33.33,caught
7,447,AP Tare,Mumbai Indians,Rajasthan Royals,37,1,8,59,159.46,caught
8,450,AP Tare,Mumbai Indians,Kings XI Punjab,12,2,2,22,183.33,bowled
9,454,AP Tare,Mumbai Indians,Chennai Super Kings,7,0,1,7,100.0,caught
10,456,AP Tare,Mumbai Indians,Rajasthan Royals,27,2,3,35,129.63,caught
11,457,AP Tare,Mumbai Indians,Chennai Super Kings,1,0,0,0,0.0,bowled
12,458,AP Tare,Mumbai Indians,Kolkata Knight Riders,22,1,2,24,109.09,caught and bowled
13,462,AP Tare,Mumbai Indians,Royal Challengers Bangalore,18,0,2,17,94.44,caught
14,470,AP Tare,Mumbai Indians,Chennai Super Kings,19,0,4,23,121.05,caught
15,473,AP Tare,Mumbai Indians,Delhi Capitals,10,0,1,8,80.0,caught
16,477,AP Tare,Mumbai Indians,Sunrisers Hyderabad,5,0,1,7,140.0,caught
17,479,AP Tare,Mumbai Indians,Kings XI Punjab,6,1,1,16,266.67,Not Out
18,490,AP Tare,Mumbai Indians,Chennai Super Kings,5,0,2,9,180.0,caught
19,497,AP Tare,Mumbai Indians,Kolkata Knight Riders,3,0,0,2,66.67,Not Out
20,508,AP Tare,Mumbai Indians,Delhi Capitals,8,0,3,14,175.0,caught
21,513,AP Tare,Mumbai Indians,Rajasthan Royals,1,1,0,6,600.0,Not Out
22,515,AP Tare,Mumbai Indians,Chennai Super Kings,1,0,0,0,0.0,caught
23,518,AP Tare,Mumbai Indians,Kolkata Knight Riders,7,0,1,7,100.0,caught
24,524,AP Tare,Mumbai Indians,Kings XI Punjab,10,0,0,7,70.0,caught
25,594,AP Tare,Sunrisers Hyderabad,Kings XI Punjab,1,0,0,0,0.0,run out
26,598,AP Tare,Sunrisers Hyderabad,Rising Pune Supergiants,14,0,1,8,57.14,caught
0,5,SW Billings,Delhi Capitals,Royal Challengers Bangalore,19,1,1,25,131.58,caught
1,9,SW Billings,Delhi Capitals,Rising Pune Supergiants,17,0,4,24,141.18,bowled
2,15,SW Billings,Delhi Capitals,Kings XI Punjab,40,0,9,55,137.5,caught
3,18,SW Billings,Delhi Capitals,Kolkata Knight Riders,17,0,2,21,123.53,caught
4,21,SW Billings,Delhi Capitals,Sunrisers Hyderabad,9,0,3,13,144.44,caught
5,35,SW Billings,Delhi Capitals,Kings XI Punjab,2,0,0,0,0.0,caught
6,602,SW Billings,Delhi Capitals,Kolkata Knight Riders,34,2,3,54,158.82,bowled
7,609,SW Billings,Delhi Capitals,Rising Pune Supergiants,15,2,1,24,160.0,caught
8,612,SW Billings,Delhi Capitals,Kings XI Punjab,9,0,0,6,66.67,caught
9,632,SW Billings,Delhi Capitals,Royal Challengers Bangalore,6,0,0,4,66.67,caught
10,7898,SW Billings,Chennai Super Kings,Kolkata Knight Riders,23,5,2,58,252.17,caught
11,7905,SW Billings,Chennai Super Kings,Kings XI Punjab,8,0,1,9,112.5,lbw
12,7910,SW Billings,Chennai Super Kings,Rajasthan Royals,7,0,0,3,42.86,caught
13,7917,SW Billings,Chennai Super Kings,Royal Challengers Bangalore,7,0,2,9,128.57,stumped
14,7920,SW Billings,Chennai Super Kings,Mumbai Indians,5,0,0,3,60.0,caught
15,7936,SW Billings,Chennai Super Kings,Rajasthan Royals,22,0,3,28,127.27,run out
16,7945,SW Billings,Chennai Super Kings,Delhi Capitals,5,0,0,1,20.0,caught
17,7949,SW Billings,Chennai Super Kings,Kings XI Punjab,1,0,0,0,0.0,bowled
18,11324,SW Billings,Chennai Super Kings,Sunrisers Hyderabad,4,0,0,0,0.0,caught
0,5,KK Nair,Delhi Capitals,Royal Challengers Bangalore,3,0,1,4,133.33,bowled
1,15,KK Nair,Delhi Capitals,Kings XI Punjab,3,0,0,0,0.0,caught
2,18,KK Nair,Delhi Capitals,Kolkata Knight Riders,27,0,1,21,77.78,bowled
3,21,KK Nair,Delhi Capitals,Sunrisers Hyderabad,23,1,5,33,143.48,Not Out
4,24,KK Nair,Delhi Capitals,Mumbai Indians,15,0,0,5,33.33,bowled
5,31,KK Nair,Delhi Capitals,Kolkata Knight Riders,17,0,3,15,88.24,lbw
6,35,KK Nair,Delhi Capitals,Kings XI Punjab,10,1,0,11,110.0,bowled
7,39,KK Nair,Delhi Capitals,Sunrisers Hyderabad,20,2,5,39,195.0,caught
8,41,KK Nair,Delhi Capitals,Gujarat Lions,11,0,2,12,109.09,caught
9,44,KK Nair,Delhi Capitals,Mumbai Indians,15,1,3,21,140.0,caught
10,49,KK Nair,Delhi Capitals,Gujarat Lions,15,1,5,30,200.0,caught
11,51,KK Nair,Delhi Capitals,Rising Pune Supergiants,45,0,9,64,142.22,caught
12,55,KK Nair,Delhi Capitals,Royal Challengers Bangalore,22,0,5,26,118.18,caught
13,383,KK Nair,Royal Challengers Bangalore,Mumbai Indians,3,0,0,0,0.0,lbw
14,388,KK Nair,Royal Challengers Bangalore,Sunrisers Hyderabad,9,0,1,9,100.0,lbw
15,471,KK Nair,Rajasthan Royals,Royal Challengers Bangalore,12,0,0,8,66.67,caught
16,476,KK Nair,Rajasthan Royals,Kolkata Knight Riders,5,0,0,1,20.0,bowled
17,480,KK Nair,Rajasthan Royals,Delhi Capitals,50,2,8,73,146.0,Not Out
18,482,KK Nair,Rajasthan Royals,Kolkata Knight Riders,35,1,4,44,125.71,stumped
19,487,KK Nair,Rajasthan Royals,Sunrisers Hyderabad,9,0,3,12,133.33,caught
20,492,KK Nair,Rajasthan Royals,Royal Challengers Bangalore,39,0,8,56,143.59,bowled
21,494,KK Nair,Rajasthan Royals,Chennai Super Kings,11,0,1,8,72.73,bowled
22,498,KK Nair,Rajasthan Royals,Delhi Capitals,14,1,1,19,135.71,lbw
23,501,KK Nair,Rajasthan Royals,Mumbai Indians,24,3,4,48,200.0,caught
24,509,KK Nair,Rajasthan Royals,Kings XI Punjab,6,0,2,11,183.33,caught
25,513,KK Nair,Rajasthan Royals,Mumbai Indians,27,2,7,50,185.19,caught
26,520,KK Nair,Rajasthan Royals,Kings XI Punjab,11,1,0,8,72.73,bowled
27,523,KK Nair,Rajasthan Royals,Delhi Capitals,12,0,3,20,166.67,stumped
28,529,KK Nair,Rajasthan Royals,Sunrisers Hyderabad,5,0,0,1,20.0,caught and bowled
29,533,KK Nair,Rajasthan Royals,Chennai Super Kings,1,0,0,1,100.0,Not Out
30,536,KK Nair,Rajasthan Royals,Kings XI Punjab,13,1,2,25,192.31,caught
31,540,KK Nair,Rajasthan Royals,Royal Challengers Bangalore,14,1,0,16,114.29,Not Out
32,549,KK Nair,Rajasthan Royals,Mumbai Indians,6,0,1,7,116.67,caught
33,553,KK Nair,Rajasthan Royals,Delhi Capitals,38,2,6,61,160.53,caught
34,558,KK Nair,Rajasthan Royals,Sunrisers Hyderabad,10,0,0,4,40.0,caught
35,563,KK Nair,Rajasthan Royals,Chennai Super Kings,12,0,1,10,83.33,caught
36,570,KK Nair,Rajasthan Royals,Kolkata Knight Riders,10,0,3,16,160.0,caught
37,574,KK Nair,Rajasthan Royals,Royal Challengers Bangalore,13,0,2,12,92.31,caught
38,578,KK Nair,Delhi Capitals,Kolkata Knight Riders,8,0,0,3,37.5,caught
39,587,KK Nair,Delhi Capitals,Royal Challengers Bangalore,42,1,6,54,128.57,Not Out
40,593,KK Nair,Delhi Capitals,Mumbai Indians,5,0,1,5,100.0,caught
41,599,KK Nair,Delhi Capitals,Gujarat Lions,7,0,1,9,128.57,caught
42,602,KK Nair,Delhi Capitals,Kolkata Knight Riders,50,1,9,68,136.0,lbw
43,609,KK Nair,Delhi Capitals,Rising Pune Supergiants,23,0,5,32,139.13,caught
44,612,KK Nair,Delhi Capitals,Kings XI Punjab,25,0,1,23,92.0,caught
45,618,KK Nair,Delhi Capitals,Sunrisers Hyderabad,17,0,3,20,117.65,bowled
46,623,KK Nair,Delhi Capitals,Mumbai Indians,8,0,1,8,100.0,caught
47,625,KK Nair,Delhi Capitals,Rising Pune Supergiants,43,0,5,41,95.35,lbw
48,628,KK Nair,Delhi Capitals,Sunrisers Hyderabad,59,3,8,83,140.68,Not Out
49,632,KK Nair,Delhi Capitals,Royal Challengers Bangalore,10,1,0,11,110.0,caught
50,7895,KK Nair,Kings XI Punjab,Delhi Capitals,33,2,5,50,151.52,caught
51,7901,KK Nair,Kings XI Punjab,Royal Challengers Bangalore,26,0,3,29,111.54,bowled
52,7905,KK Nair,Kings XI Punjab,Chennai Super Kings,17,1,2,29,170.59,caught
53,7909,KK Nair,Kings XI Punjab,Sunrisers Hyderabad,21,1,3,31,147.62,caught
54,7915,KK Nair,Kings XI Punjab,Delhi Capitals,32,0,4,34,106.25,caught
55,7918,KK Nair,Kings XI Punjab,Sunrisers Hyderabad,17,0,0,13,76.47,lbw
56,7927,KK Nair,Kings XI Punjab,Mumbai Indians,12,2,1,23,191.67,caught
57,7931,KK Nair,Kings XI Punjab,Rajasthan Royals,23,2,2,31,134.78,bowled
58,7933,KK Nair,Kings XI Punjab,Rajasthan Royals,5,0,0,3,60.0,caught
59,7937,KK Nair,Kings XI Punjab,Kolkata Knight Riders,6,0,0,3,50.0,caught
60,7941,KK Nair,Kings XI Punjab,Royal Challengers Bangalore,3,0,0,1,33.33,caught
61,7949,KK Nair,Kings XI Punjab,Chennai Super Kings,26,5,3,55,211.54,caught
62,11315,KK Nair,Kings XI Punjab,Mumbai Indians,6,0,0,5,83.33,caught
0,5,SV Samson,Delhi Capitals,Royal Challengers Bangalore,12,0,1,13,108.33,caught
1,9,SV Samson,Delhi Capitals,Rising Pune Supergiants,63,5,8,102,161.9,bowled
2,15,SV Samson,Delhi Capitals,Kings XI Punjab,18,1,2,19,105.56,caught
3,18,SV Samson,Delhi Capitals,Kolkata Knight Riders,25,0,7,39,156.0,caught
4,21,SV Samson,Delhi Capitals,Sunrisers Hyderabad,33,2,3,42,127.27,caught
5,24,SV Samson,Delhi Capitals,Mumbai Indians,6,0,2,9,150.0,caught
6,31,SV Samson,Delhi Capitals,Kolkata Knight Riders,38,3,4,60,157.89,lbw
7,35,SV Samson,Delhi Capitals,Kings XI Punjab,14,0,1,5,35.71,caught
8,39,SV Samson,Delhi Capitals,Sunrisers Hyderabad,19,1,2,24,126.32,caught
9,41,SV Samson,Delhi Capitals,Gujarat Lions,31,7,0,61,196.77,caught
10,44,SV Samson,Delhi Capitals,Mumbai Indians,1,0,0,0,0.0,caught
11,49,SV Samson,Delhi Capitals,Gujarat Lions,7,0,2,10,142.86,bowled
12,51,SV Samson,Delhi Capitals,Rising Pune Supergiants,4,0,0,2,50.0,Not Out
13,55,SV Samson,Delhi Capitals,Royal Challengers Bangalore,2,0,0,0,0.0,caught
14,398,SV Samson,Rajasthan Royals,Kings XI Punjab,23,0,3,27,117.39,Not Out
15,420,SV Samson,Rajasthan Royals,Royal Challengers Bangalore,41,2,7,63,153.66,caught
16,427,SV Samson,Rajasthan Royals,Kolkata Knight Riders,36,2,1,40,111.11,caught
17,431,SV Samson,Rajasthan Royals,Pune Warriors,6,0,2,10,166.67,caught
18,436,SV Samson,Rajasthan Royals,Kings XI Punjab,33,1,5,47,142.42,Not Out
19,442,SV Samson,Rajasthan Royals,Chennai Super Kings,5,0,0,0,0.0,caught
20,447,SV Samson,Rajasthan Royals,Mumbai Indians,4,0,1,4,100.0,caught
21,449,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,7,0,0,5,71.43,caught
22,455,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,21,0,0,10,47.62,lbw
23,456,SV Samson,Rajasthan Royals,Mumbai Indians,2,0,0,0,0.0,caught
24,461,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,9,0,0,3,33.33,caught
25,464,SV Samson,Rajasthan Royals,Kings XI Punjab,34,4,3,52,152.94,bowled
26,467,SV Samson,Rajasthan Royals,Chennai Super Kings,16,2,0,16,100.0,caught and bowled
